RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,ClassID,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Report
,2020,2020,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,33.8,33.8,,,31.4,36.2,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,,%,PRCTG,Percentage,53.3,53.3,,,49.7,56.9,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC05,Q07,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,,%,PRCTG,Percentage,38.4,38.4,,,23.8,55.5,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C06,TCC04,Q42,,28,AGE,5064,RACE,BLK,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,,%,PRCTG,Percentage,31.7,31.7,,,27.6,36.0,,Age Group,50-64 years,Gender,Male,,,POINT (-89.53803082 32.7455101),C03,TSC10,Q10,,28,AGE,5064,GENDER,MALE,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Prevalence of sufficient sleep,Percentage of older adults getting sufficient sleep (>6 hours),,%,PRCTG,Percentage,67.63333333333333,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C01,TOC09,Q34,,28,AGE,AGE_OVERALL,RACE,HIS,,,
,2017,2017,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,33.2,33.2,,,27.5,39.4,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,5064,RACE,BLK,,,
,2017,2017,MS,Mississippi,BRFSS,Screenings and Vaccines,Cholesterol checked in past 5 years,Percentage of older adults who had a cholesterol screening within the past 5 years,,%,PRCTG,Percentage,93.44888888888889,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C03,TSC06,Q14,,28,AGE,AGE_OVERALL,RACE,ASN,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Physically unhealthy days (mean number of days),Physically unhealthy days (mean number of days in past month),,Number,MEAN,Mean,7.0,7.0,,,6.1,7.9,,Age Group,50-64 years,Gender,Female,,,POINT (-89.53803082 32.7455101),C01,TOC01,Q08,,28,AGE,5064,GENDER,FEMALE,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Physically unhealthy days (mean number of days),Physically unhealthy days (mean number of days in past month),,Number,MEAN,Mean,6.394444444444447,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C01,TOC01,Q08,,28,AGE,65PLUS,RACE,HIS,,,
,2015,2015,MS,Mississippi,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,49.6,49.6,,,45.8,53.3,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C01,TOC13,Q45,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Self-rated health (good to excellent health),"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",,%,PRCTG,Percentage,63.6,63.6,,,60.2,66.8,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC08,Q33,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2020,2020,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Binge drinking within past 30 days,Percentage of older adults who reported binge drinking within the past 30 days,,%,PRCTG,Percentage,1.2,1.2,,,0.7,2.0,,Age Group,65 years or older,Gender,Female,,,POINT (-89.53803082 32.7455101),C04,TAC03,Q21,,28,AGE,65PLUS,GENDER,FEMALE,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",,%,PRCTG,Percentage,73.2,73.2,,,69.9,76.3,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC09,Q09,,28,AGE,65PLUS,RACE,WHT,,,
,2015,2015,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,49.66888888888891,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,5064,RACE,ASN,,,
,2015,2015,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,47.7,47.7,,,41.2,54.3,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2015,2015,MS,Mississippi,BRFSS,Caregiving,Duration of caregiving among older adults,Percentage of older adults who provided care to a friend or family member for six months or more,,%,PRCTG,Percentage,77.9,77.9,,,73.4,81.9,,Age Group,Overall,Gender,Female,,,POINT (-89.53803082 32.7455101),C07,TGC03,Q38,,28,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,11.7,11.7,,,9.2,14.8,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC06,Q05,,28,AGE,AGE_OVERALL,RACE,BLK,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,,%,PRCTG,Percentage,47.9,47.9,,,37.0,59.0,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C06,TCC02,Q31,,28,AGE,65PLUS,RACE,WHT,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,,%,PRCTG,Percentage,62.9,62.9,,,60.9,64.8,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C01,TOC05,Q07,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,,%,PRCTG,Percentage,39.5,39.5,,,36.5,42.5,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C03,TSC10,Q10,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Self-rated health (good to excellent health),"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",,%,PRCTG,Percentage,66.6,66.6,,,64.5,68.5,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C01,TOC08,Q33,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2015,2015,MS,Mississippi,BRFSS,Overall Health,Taking medication for high blood pressure,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,,%,PRCTG,Percentage,96.8,96.8,,,93.0,98.6,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC04,Q04,,28,AGE,65PLUS,RACE,BLK,,,
,2015,2020,MS,Mississippi,BRFSS,Caregiving,Expect to provide care for someone in the next two years,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,,%,PRCTG,Percentage,19.4,19.4,,,15.8,23.5,,Age Group,50-64 years,Gender,Female,,,POINT (-89.53803082 32.7455101),C07,TGC02,Q37,,28,AGE,5064,GENDER,FEMALE,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,49.40000000000004,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C01,TOC10,Q46,,28,AGE,65PLUS,RACE,ASN,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,34.82666666666667,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC07,Q32,,28,AGE,65PLUS,RACE,NAA,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,64.92133333333331,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,AGE_OVERALL,RACE,HIS,,,
,2017,2017,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,38.4,38.4,,,36.2,40.8,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2019,2019,MS,Mississippi,BRFSS,Screenings and Vaccines,High blood pressure ever,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,,%,PRCTG,Percentage,73.0,73.0,,,69.7,76.1,,Age Group,65 years or older,Gender,Female,,,POINT (-89.53803082 32.7455101),C03,TSC07,Q22,,28,AGE,65PLUS,GENDER,FEMALE,,,
,2015,2015,MS,Mississippi,BRFSS,Overall Health,Physically unhealthy days (mean number of days),Physically unhealthy days (mean number of days in past month),,Number,MEAN,Mean,7.4,7.4,,,6.1,8.6,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC01,Q08,,28,AGE,5064,RACE,BLK,,,
,2018,2018,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,No leisure-time physical activity within past month,Percentage of older adults who have not had any leisure time physical activity in the past month,,%,PRCTG,Percentage,40.1,40.1,,,38.1,42.2,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C02,TNC03,Q16,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2015,2015,MS,Mississippi,BRFSS,Caregiving,Provide care for a friend or family member in past month,Percentage of older adults who provided care for a friend or family member within the past month,,%,PRCTG,Percentage,27.7,27.7,,,24.5,31.1,,Age Group,50-64 years,Gender,Female,,,POINT (-89.53803082 32.7455101),C07,TGC01,Q36,,28,AGE,5064,GENDER,FEMALE,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,52.1,52.1,,,47.5,56.6,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC11,Q43,,28,AGE,65PLUS,GENDER,MALE,,,
,2015,2015,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,49.1,49.1,,,45.5,52.7,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2015,2015,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Eating 2 or more fruits daily,Percentage of older adults who are eating 2 or more fruits daily,,%,PRCTG,Percentage,20.1,20.1,,,17.0,23.5,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C02,TNC01,Q01,,28,AGE,AGE_OVERALL,RACE,BLK,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,,%,PRCTG,Percentage,65.9,65.9,,,61.9,69.6,,Age Group,50-64 years,Gender,Female,,,POINT (-89.53803082 32.7455101),C01,TOC05,Q07,,28,AGE,5064,GENDER,FEMALE,,,
,2015,2015,MS,Mississippi,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",,%,PRCTG,Percentage,52.6,52.6,,,46.7,58.4,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC09,Q09,,28,AGE,65PLUS,RACE,BLK,,,
,2017,2017,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Eating 3 or more vegetables daily,Percentage of older adults who are eating 3 or more vegetables daily,,%,PRCTG,Percentage,12.048888888888884,,~,No Data Available,,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C02,TNC02,Q02,,28,AGE,5064,RACE,ASN,,,
,2016,2016,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Current smoking,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,,%,PRCTG,Percentage,13.7,13.7,,,10.5,17.7,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C04,TAC01,Q17,,28,AGE,65PLUS,GENDER,MALE,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,,%,PRCTG,Percentage,27.629999999999992,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C03,TSC11,Q11,,28,AGE,AGE_OVERALL,RACE,NAA,,,
,2015,2015,MS,Mississippi,BRFSS,Caregiving,Provide care for someone with cognitive impairment within the past month,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,,%,PRCTG,Percentage,17.1,17.1,,,9.7,28.2,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C07,TGC05,Q40,,28,AGE,65PLUS,GENDER,MALE,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,29.4,29.4,,,25.6,33.5,,Age Group,50-64 years,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC07,Q32,,28,AGE,5064,GENDER,MALE,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,56.3,56.3,,,53.6,58.9,,Age Group,Overall,Gender,Female,,,POINT (-89.53803082 32.7455101),C01,TOC10,Q46,,28,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,47.61500000000001,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC13,Q45,,28,AGE,5064,RACE,NAA,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,9.9,9.9,,,8.4,11.5,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C01,TOC06,Q05,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2019,2019,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,No leisure-time physical activity within past month,Percentage of older adults who have not had any leisure time physical activity in the past month,,%,PRCTG,Percentage,46.0,46.0,,,41.0,51.2,,Age Group,50-64 years,Gender,Male,,,POINT (-89.53803082 32.7455101),C02,TNC03,Q16,,28,AGE,5064,GENDER,MALE,,,
,2017,2017,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Binge drinking within past 30 days,Percentage of older adults who reported binge drinking within the past 30 days,,%,PRCTG,Percentage,7.125609756097561,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C04,TAC03,Q21,,28,AGE,5064,RACE,ASN,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,43.3,43.3,,,32.4,54.8,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Self-rated health (good to excellent health),"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",,%,PRCTG,Percentage,65.1733333333333,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C01,TOC08,Q33,,28,AGE,65PLUS,RACE,HIS,,,
,2019,2019,MS,Mississippi,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,12.794444444444448,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C05,TMC01,Q03,,28,AGE,65PLUS,RACE,NAA,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,,%,PRCTG,Percentage,27.629999999999995,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C03,TSC11,Q11,,28,AGE,65PLUS,RACE,NAA,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,62.8,62.8,,,60.0,65.5,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,AGE_OVERALL,RACE,WHT,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,49.400000000000034,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC10,Q46,,28,AGE,5064,RACE,NAA,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Physically unhealthy days (mean number of days),Physically unhealthy days (mean number of days in past month),,Number,MEAN,Mean,6.6,6.6,,,6.0,7.3,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C01,TOC01,Q08,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,41.0,41.0,,,36.5,45.8,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC13,Q45,,28,AGE,65PLUS,RACE,WHT,,,
,2018,2018,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Binge drinking within past 30 days,Percentage of older adults who reported binge drinking within the past 30 days,,%,PRCTG,Percentage,11.9,11.9,,,9.1,15.4,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C04,TAC03,Q21,,28,AGE,5064,RACE,BLK,,,
,2015,2015,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Eating 2 or more fruits daily,Percentage of older adults who are eating 2 or more fruits daily,,%,PRCTG,Percentage,19.2,19.2,,,16.7,21.9,,Age Group,65 years or older,Gender,Female,,,POINT (-89.53803082 32.7455101),C02,TNC01,Q01,,28,AGE,65PLUS,GENDER,FEMALE,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,,%,PRCTG,Percentage,63.09666666666671,,~,No Data Available,,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C03,TSC03,Q20,,28,AGE,AGE_OVERALL,RACE,ASN,,,
,2015,2015,MS,Mississippi,BRFSS,Caregiving,Duration of caregiving among older adults,Percentage of older adults who provided care to a friend or family member for six months or more,,%,PRCTG,Percentage,71.5,71.5,,,61.5,79.8,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C07,TGC03,Q38,,28,AGE,AGE_OVERALL,RACE,BLK,,,
,2016,2016,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,31.2,31.2,,,28.6,33.8,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,AGE_OVERALL,RACE,WHT,,,
,2019,2019,MS,Mississippi,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,12.946666666666665,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C06,TCC01,Q30,,28,AGE,65PLUS,RACE,NAA,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,46.9,46.9,,,44.8,49.0,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that is happening more often or is getting worse in the preceding 12 months,,%,PRCTG,Percentage,12.946666666666667,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C06,TCC01,Q30,,28,AGE,AGE_OVERALL,RACE,HIS,,,
,2020,2020,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,39.9,39.9,,,37.4,42.6,,Age Group,Overall,Gender,Female,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,AGE_OVERALL,GENDER,FEMALE,,,
,2019,2019,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,64.4,64.4,,,59.8,68.7,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,65PLUS,GENDER,MALE,,,
,2015,2015,MS,Mississippi,BRFSS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,,%,PRCTG,Percentage,42.5,42.5,,,28.1,58.2,,Age Group,50-64 years,Gender,Male,,,POINT (-89.53803082 32.7455101),C06,TCC04,Q42,,28,AGE,5064,GENDER,MALE,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,,%,PRCTG,Percentage,55.7,55.7,,,50.7,60.6,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC03,Q20,,28,AGE,AGE_OVERALL,RACE,WHT,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,,%,PRCTG,Percentage,48.7,48.7,,,44.9,52.5,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC05,Q07,,28,AGE,AGE_OVERALL,RACE,BLK,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,11.962222222222225,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C01,TOC06,Q05,,28,AGE,65PLUS,RACE,HIS,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Prevalence of sufficient sleep,Percentage of older adults getting sufficient sleep (>6 hours),,%,PRCTG,Percentage,67.63333333333333,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC09,Q34,,28,AGE,65PLUS,RACE,NAA,,,
